name	description	type	topic	input	output
histone coder	Count the number of MS/MS ions in a given spectrum to determine the unambiguous localization of a post-translational modification (PTM). The software lists number and type of site determining ions found between the assigned PTM localization by Mascot (Matrix Science) and the closest other amino acids which can host the modification. The PTMs included in the script are phosphorylation (S,T,Y), acetylation (K), mono- and dimethylation (K,R) and trimethylation (K).	['Desktop application']	[{'term': 'Protein modifications', 'uri': 'http://edamontology.org/topic_0601'}, {'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}]	[{'data': {'term': 'sequence search results', 'uri': 'http://edamontology.org/data_0857'}, 'format': {'term': 'xml', 'uri': 'http://edamontology.org/format_2332'}}]	[{'data': {'term': 'sequence search results', 'uri': 'http://edamontology.org/data_0857'}, 'format': {'term': 'xml', 'uri': 'http://edamontology.org/format_2332'}}]
cdfread	A simple reader of mass spectra in netCDF.	['Command-line tool']	[{'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}]	[{'data': {'term': 'mass spectrometry spectra', 'uri': 'http://edamontology.org/data_0943'}, 'format': {'term': 'netcdf', 'uri': 'http://edamontology.org/format_3650'}}]	[{'data': {'term': 'mass spectrometry spectra', 'uri': 'http://edamontology.org/data_0943'}, 'format': {'term': 'netcdf', 'uri': 'http://edamontology.org/format_3650'}}]
microtss	microTSS is a machine-learning algorithm that provides highly accurate, single-nucleotide resolution predictions for intergenic miRNA transcription start sites (TSSs). MicroTSS integrates high-resolution RNA-sequencing data with active transcription marks derived from chromatin immunoprecipitation and DNase-sequencing to enable the characterization of tissue-specific promoters	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}]	[]	[]
diana-mirgen	Provides accurate cell-line-specific miRNA gene transcription start sites, coupled with genome-wide maps of transcription factor binding sites in order to unveil the mechanisms of miRNA transcription regulation. The database schema and web interface facilitates user interaction, provides advanced queries and innate connection with other DIANA resources for miRNA target identification and pathway analysis.	['Web application']	[{'term': 'Gene structure', 'uri': 'http://edamontology.org/topic_0114'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}]	[]	[]
diana-lncbase	Incorporates an extensive collection of miRNA:lncRNA interactions. The database includes more than 70,000 low and high-throughput, (in)direct miRNA:lncRNA experimentally supported interactions, derived from manually curated publications and the analysis of 153 AGO CLIP-Seq libraries. LncBase v2 hosts in silico predicted miRNA targets on lncRNAs, identified with the DIANA-microT algorithm.	['Web application']	[{'term': 'Gene regulation', 'uri': 'http://edamontology.org/topic_0204'}]	[]	[]
biomodels database	Database of annotated published models is a data resource that allows biologists to store, search and retrieve published mathematical models of biological interests. Models present in this database are annotated and linked to relevant data resources, such as publications, databases of compounds and controlled vocabularies, and this modelling formats can be converted, with some of them being available online to be used directly.	['Database portal']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}]	[{'data': {'term': 'mathematical model', 'uri': 'http://edamontology.org/data_0950'}, 'format': {'term': 'sbml', 'uri': 'http://edamontology.org/format_2585'}}]	[{'data': {'term': 'mathematical model', 'uri': 'http://edamontology.org/data_0950'}, 'format': {'term': 'sbml', 'uri': 'http://edamontology.org/format_2585'}}]
meme suite	Unified portal for discovery and analysis of sequence motifs (e.g. DNA binding sites, protein interaction domains). Motifs with/without gaps may be discovered, searched for in DNA and protein databases, compared to other motifs and analyzed for putative function by association with gene ontology terms. MEME is a tool designed for discovering and searching for DNA motifs such as transcription factor binding sites (TFBS) or protein domains.	['Command-line tool', 'Web application', 'Suite']	[{'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'DNA binding sites', 'uri': 'http://edamontology.org/topic_3125'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]
meme suite	Unified portal for discovery and analysis of sequence motifs (e.g. DNA binding sites, protein interaction domains). Motifs with/without gaps may be discovered, searched for in DNA and protein databases, compared to other motifs and analyzed for putative function by association with gene ontology terms. MEME is a tool designed for discovering and searching for DNA motifs such as transcription factor binding sites (TFBS) or protein domains.	['Command-line tool', 'Web application', 'Suite']	[{'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'DNA binding sites', 'uri': 'http://edamontology.org/topic_3125'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]
cpgavas	CPGAVAS (Chloroplast Genome Annotation, Visualization, Analysis, and GenBank Submission) is a web server which allows accurate genome annotation, the generation of circular chloroplast genome maps, the provision of useful analysis results of the annotated genome, the creation of files that can be submitted to GenBank directly.	['Command-line tool']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}]	[]	[]
rdavidwebservice	Tool for retrieving data from DAVID database that offers the main functionalities of the website, including a connectivity to upload gene background lists, or the reports of the submitted information.	['Command-line tool', 'Library']	[{'term': 'Data acquisition', 'uri': 'http://edamontology.org/topic_3077'}]	[]	[]
diana-microt v5.0	"Dedicated to miRNA target prediction and functional analysis and is widely used since 2009 from the scientific community. 
It predicts targets for miRNAs and provides functional information on the predicted miRNA:target gene interaction from various online biological resources. Updates enable the association of miRNAs to diseases through bibliographic analysis and connection to the UCSC genome browser. Updates include sophisticated workflows."	['Web application']	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}]	[]	[]
gwastools	Classes for storing very large GWAS data sets and annotation, and functions for GWAS data cleaning and analysis.	['Command-line tool', 'Library']	[{'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}]	[]	[]
zooma	ZOOMA 2 is a search engine for automatic curation and a repository of annotation knowledge. It facilitates automated data annotation against a variety of ontologies by exploring context and previous annotation efforts as well as lexical matching	['Web application']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}, {'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}]	[{'data': {'term': 'keyword', 'uri': 'http://edamontology.org/data_0968'}}]	[{'data': {'term': 'keyword', 'uri': 'http://edamontology.org/data_0968'}}]
dictybase update 2011	Database for the biology and genomics of the social amoeba Dictyostelium discoideum. It provides well integrated, high quality data and tools for Dictyostelium discoideum and related species. It houses the complete genome sequence, ESTs, and the entire body of literature relevant to Dictyostelium. This information is curated to provide accurate gene models and functional annotations, with the goal of fully annotating the genome to provide a reference genome in the Amoebozoa clade.	['Database portal']	[{'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[{'data': {'term': 'gene id', 'uri': 'http://edamontology.org/data_2295'}}]	[{'data': {'term': 'gene id', 'uri': 'http://edamontology.org/data_2295'}}]
funcexplorer	A web tool for automated hierarchical clustering and enrichment analysis of high-throughput genomics data with interactive visualizations of the results. It enables to obtain a first interactive overview of expression patterns, gene names and shared functionalities in the dataset.	['Web application']	[{'term': 'Functional genomics', 'uri': 'http://edamontology.org/topic_0085'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'dsv', 'uri': 'http://edamontology.org/format_3751'}}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'dsv', 'uri': 'http://edamontology.org/format_3751'}}]
copheism	Simulate phenotypes: continuous, dichotomous and survival for common variants from existing genotype data simulated with some other tool. Add the phenotype to generated genotype data prepared with a genetic simulator. The output of cophesim can be used as a direct input for different genome wide association study tools.	['Command-line tool', 'Script']	[{'term': 'Simulation experiment', 'uri': 'http://edamontology.org/topic_3524'}, {'term': 'Phenomics', 'uri': 'http://edamontology.org/topic_3298'}]	[]	[]
odg	Tool for generating, querying, and analyzing multi-omics comparative databases to facilitate biological understanding.	['Command-line tool']	[{'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}, {'term': 'Data integration and warehousing', 'uri': 'http://edamontology.org/topic_3366'}]	[]	[]
clinotator	Takes variants as input and queries NCBI eutilities to generate ClinVar Variation Report scoring metrics. The overall goal is to generate annotations of use for given batches of variants to inform clinical interpretation. The metrics include: Clinotator Raw Score, Average Clinical Assertion Age, Clinotator Predicted Significance and eclassification Recommendation.	['Command-line tool']	[{'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Medical informatics', 'uri': 'http://edamontology.org/topic_3063'}]	[{'data': {'term': 'report', 'uri': 'http://edamontology.org/data_2048'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'report', 'uri': 'http://edamontology.org/data_2048'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
sevenc	Chromatin looping is an essential feature of eukaryotic genomes and can bring regulatory sequences, such as enhancers or transcription factor binding sites, in the close physical proximity of regulated target genes. This package uses protein binding signals from ChIP-seq and sequence motif information to predict chromatin looping events.	['Library']	[{'term': 'ChIP-seq', 'uri': 'http://edamontology.org/topic_3169'}, {'term': 'ChIP-on-chip', 'uri': 'http://edamontology.org/topic_3179'}, {'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Functional genomics', 'uri': 'http://edamontology.org/topic_0085'}]	[]	[]
cellbaser	This package makes use of the exhaustive RESTful Web service API that has been implemented for the Cellabase database. It enable researchers to query and obtain a wealth of biological information from a single database saving a lot of time. Another benefit is that researchers can easily make queries about different biological topics and link all this information together as all information is integrated.	['Library']	[{'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}]	[]	[]
cagefightr	It is an R/Bioconductor package for performing a wide range of common CAGE data analysis tasks. Core functionality includes: import of CAGE TSSs (CTSSs), tag (or unidirectional) clustering for TSS identification, bidirectional clustering for enhancer identification, annotation with transcript and gene models, calculation of TSS shapes and quantification of CAGE expression as expression matrices.	['Library']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Gene regulation', 'uri': 'http://edamontology.org/topic_0204'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}]	[]	[]
gofuncr	It performs a gene ontology enrichment analysis based on the ontology enrichment software FUNC. GO-annotations are obtained from OrganismDb or OrgDb packages; the GO-graph is included in the package and updated regularly. GOfuncR provides the standard candidate vs. background enrichment analysis using the hypergeometric test, as well as three additional tests.	['Library']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}]	[]	[]
genomicscores	Provide infrastructure to store and access genomewide position-specific scores within R and Bioconductor.	['Library']	[{'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
qtl tableminer++(qtm)	It is a command-line tool to retrieve and semantically annotate results obtained from QTL mapping experiments. It takes full-text articles from the Europe PMC repository as input and outputs the extracted QTLs into a relational database (SQLite) and text file (CSV).	['Command-line tool']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}]	[]	[]
samsa2	"Version 2 of the SAMSA pipeline - faster! Lighter! More options! Less waiting!
It is a rapid and efficient metatranscriptome pipeline for analyzing large RNA-seq datasets in a supercomputing cluster environment. It provides simplified output that can be examined directly or used for further analyses, and its reference databases may be upgraded, altered or customized to fit the needs of any experiment."	['Workflow']	[{'term': 'Metatranscriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}, {'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Microbiome', 'uri': 'http://edamontology.org/topic_3697'}]	[]	[]
onesense	A graphical user interface that facilitates the dimensional reduction method based on the t-distributed stochastic neighbor embedding (t-SNE) algorithm, for categorical analysis of mass cytometry data.	['Library']	[{'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]	[]	[]
chimera	This package facilitates the characterisation of fusion products events. It allows to import fusion data results from the following fusion finders: chimeraScan, bellerophontes, deFuse, FusionFinder, FusionHunter, mapSplice, tophat-fusion, FusionMap, STAR, Rsubread, fusionCatcher.	['Library']	[{'term': 'Gene structure', 'uri': 'http://edamontology.org/topic_0114'}]	[]	[]
omadb	A package for the orthology prediction data download from OMA database.	['Library']	[{'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}, {'term': 'Functional genomics', 'uri': 'http://edamontology.org/topic_0085'}, {'term': 'Function analysis', 'uri': 'http://edamontology.org/topic_1775'}, {'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}]	[]	[]
organism.dplyr	This package provides an alternative interface to Bioconductor 'annotation' resources, in particular the gene identifier mapping functionality of the 'org' packages (e.g., org.Hs.eg.db) and the genome coordinate functionality of the 'TxDb' packages	['Library']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
roma	A package for the orthology prediction data download from OMA database.	['Library']	[{'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}, {'term': 'Functional genomics', 'uri': 'http://edamontology.org/topic_0085'}, {'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}]	[]	[]
gdsarray	GDS files are widely used to represent genotyping or sequence data. The GDSArray package implements the `GDSArray` class to represent nodes in GDS files in a matrix-like representation that allows easy manipulation (e.g., subsetting, mathematical transformation) in _R_. The data remains on disk until needed, so that very large files can be processed.	['Library']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
onassis	A package that allows the annotation of text with ontology terms (mainly from OBO ontologies) and the computation of semantic similarity measures based on the structure of the ontology between different annotated samples.	['Library']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}]	[]	[]
geseq	Rapid and accurate annotation of organellar genome sequences, in particular chloroplast genomes.	['Web application']	[{'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]
enrichplot	Visualization methods for interpreting functional enrichment results obtained from ORA or GSEA analysis. All the visualization methods are developed based on 'ggplot2' graphics.	['Library']	[{'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]	[]	[]
annotationfilter	It provides class and other infrastructure to implement filters for manipulating Bioconductor annotation resources. The filters will be used by ensembldb, Organism.dplyr, and other packages.	['Library']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
delayedarray	Wrapping an array-like object in a DelayedArray object allows one to perform common array operations on it without loading the object in memory. In order to reduce memory usage and optimize performance, operations on the object are either delayed or executed using a block processing mechanism. Note that this also works on in-memory array-like objects like DataFrame objects, Matrix objects, and ordinary arrays and data frames.	['Library']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
decres	DEep learning for identifying Cis-Regulatory ElementS is an extension of the Deep Learning Tutorials developped by LISA lab (www.deeplearning.net/tutorial/). Although it is developped for the identification of CREs, it can also be used for other applications.	['Library', 'Script']	[{'term': 'Enhancers', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Transcriptional regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Promoters', 'uri': 'http://edamontology.org/topic_0749'}]	[]	[]
nadfinder	This Bioconductor package has been developed for bioinformatic analysis of the NAD-seq data, including normalization, smoothing, peak calling, peak trimming and annotation.	['Library']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Gene regulation', 'uri': 'http://edamontology.org/topic_0204'}]	[]	[]
kbase	The first large-scale bioinformatics system that enables users to upload their own data, analyze it (along with collaborator and public data), build increasingly realistic models, and share and publish their workflows and conclusions. KBase aims to provide a knowledgebase: an integrated environment where knowledge and insights are created and multiplied.	['Workflow']	[{'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}]	[]	[]
j-express	It is a comprehensive portable software package for analysis and visualization of microarray data. It gives access to methods for unsupervised analysis, supervised analysis and visualisation in an integrated and flexible way. Its efficiency allows interactive clustering of thousands of expression profiles on standard personal computers. Supervised analysis can be performed on samples by simple sample annotation or on genes through tools for metabolic pathway analysis and Gene Ontology mapping.	['Desktop application']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}, {'term': 'samples', 'uri': 'http://edamontology.org/topic_3277'}]	[]	[]
qsbio	A dataset of conserved quaternary structure (QS) across Protein Data Ban (PDB).	['Database portal']	[{'term': 'Structure analysis', 'uri': 'http://edamontology.org/topic_0081'}, {'term': 'Structural biology', 'uri': 'http://edamontology.org/topic_1317'}]	[]	[]
feelnc	A tool to annotate long non-coding RNAs from RNA-seq assembled transcripts.	['Command-line tool']	[{'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}]	[]	[]
defume	Assemble Sanger sequencing reads, identify ORFs and blast these as well as annotating them with InterPro.	['Web service']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
mambo	MAMBO (Metabolomic Analysis of Metagenomes using fBa and Optimization) is an algorithm which assesses and optimizes correlations between genome-scale, constraint-based metabolic models and microbial abundance profiles obtained from shotgun sequence data.	['Command-line tool']	[{'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}, {'term': 'Microbial ecology', 'uri': 'http://edamontology.org/topic_3697'}, {'term': 'Metabolomics', 'uri': 'http://edamontology.org/topic_3172'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}]	[{'data': {'term': 'data reference', 'uri': 'http://edamontology.org/data_2093'}}]	[{'data': {'term': 'data reference', 'uri': 'http://edamontology.org/data_2093'}}]
higdb	Bacteriological, clinical, genomic and proteomic database of H. influenzae.	['Database portal']	[{'term': 'Microbiology', 'uri': 'http://edamontology.org/topic_3301'}, {'term': 'Virology', 'uri': 'http://edamontology.org/topic_0781'}]	[]	[]
ratt	Transfer annotation from a reference (annotated) genome to an unannotated query genome. It is able to transfer any entry present on a reference sequence, such as the systematic id or an annotator’s notes.	['Command-line tool']	[{'term': 'Assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}]	[]	[]
ahtpdb	Manually curated database of experimentally validated Antihypertensive peptides (AHTPs) with comprehensive information  that includes: sequence, inhibitory concentration (IC50), log value of inhibitory concentration (pIC50) and toxicity.	['Database portal']	[{'term': 'Pharmacology', 'uri': 'http://edamontology.org/topic_0202'}, {'term': 'Medicines research and development', 'uri': 'http://edamontology.org/topic_3376'}]	[]	[]
compendium of protein lysine acetylation (cpla)	Resource of manually curated lysine acetylated substrates with their sites.	['Database portal']	[{'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'Protein modifications', 'uri': 'http://edamontology.org/topic_0601'}, {'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Protein interactions', 'uri': 'http://edamontology.org/topic_0128'}]	[]	[]
aceparser	AceParser: Parse an Ace file (Phred/Phrap output) into a tab-delimited assembly alignment file. Options to include embedded annotation from multiple sources.	['Command-line tool']	[{'term': 'Assembly', 'uri': 'http://edamontology.org/topic_0196'}]	[]	[]
quin	Tool for visualizing, annotating, and querying chromatin interactions derived from technologies such as ChIA-PET or HiC.	['Web application']	[{'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
kinetoplastid genome resources (tritrypdb)	Integrated database providing access to genome-scale datasets for kinetoplastid parasites. Integrates datasets from Leishmania braziliensis, L. infantum, L. major, L. tarentolae, Trypanosoma brucei and T. cruzi. Users may examine individual genes or chromosomal spans in their genomic context, including syntenic alignments with other kinetoplastid organisms. Data can be interrogated utilizing a search strategy system that enables a user to construct complex queries combining multiple data types.	['Database portal']	[{'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Animals', 'uri': 'http://edamontology.org/topic_3500'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}]	[]	[]
bugbuilder	BugBuilder is a pipeline for the automated assembly and annotation of microbial genomes from high-throughput sequence data. It is configurable so as not to be tied to any assembler or scaffolder, and is designed to run in a cluster environment facilitating high-throughput processing of genomes.	['Command-line tool']	[{'term': 'Assembly', 'uri': 'http://edamontology.org/topic_0196'}]	[]	[]
grasp	GRASP is a gene annotation tool for metagenomic studies. GRASP assembles the fragmented short-peptides, which are called from the NGS reads, and aligns the assembled contigs to the query reference protein. GRASP achieves much higher sensitivity than BLASTP for gene annotation purpose.	['Command-line tool']	[{'term': 'NGS', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'Peptides', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Studies', 'uri': 'http://edamontology.org/topic_3678'}]	[]	[]
pint	Pathway INtegration Tool (PINT) allows integration and annotation of systems biology markup language (SBML) files from a variety of sources. Gene list files are also accepted.	['Web application']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}]	[]	[]
guide	Guide (Genome Informatics Data Explorer) is a desktop application designed for the bench biologists to analyse RNA-Seq and microarray expression data. It performs gene-centric analyses such as differential expression and pathways using well-established R modules. It also integrates useful data from multiple sources, such as gene annotation and orthologue data, and enables editing of R commands to customise the analyses for advanced users.	['Desktop application']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'RNA', 'uri': 'http://edamontology.org/topic_0099'}, {'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Pathways', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}]	[]	[]
webapollo	Browser-based tool for distributed community annotation of sequences.	['Plug-in']	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[]	[]
becas	Web application, API and widget for biomedical concept identification. It helps researchers, healthcare professionals and developers in the identification of over 1,200,000 biomedical concepts in text and PubMed abstracts.	['Web application']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
david bioinformatics resources	The Database for Annotation, Visualization and Integrated Discovery (DAVID) provides a comprehensive set of functional annotation tools for investigators to understand biological meaning behind large list of genes.	['Web application']	[{'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}]	[]	[]
cddapp	Cytoscape3 extension that supports the annotation of protein networks with information about domains and specific functional sites (features) from the National Center for Biotechnology Information (NCBI) Conserved Domain Database (CDD).	['Desktop application']	[{'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}, {'term': 'Biotechnology', 'uri': 'http://edamontology.org/topic_3297'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
dnatraffic	Database dedicated to comprehensive and rich annotations of genome dynamics during cell life. DNAtraffic contains extensive data on the nomenclature, ontology, structure and function of proteins related to control of the DNA integrity mechanisms such as chromatin remodeling, DNA repair and damage response pathways from eight model organisms commonly used in the DNA-related study.	['Database portal']	[{'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}]	[]	[]
mg-rast	MG-RAST is a fully-automated service for annotating metagenome samples providing analysis tools for comparison	['Web application']	[{'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}]	[]	[]
dbcan	dbCAN provides automated carbohydrate-active enzyme signature domain-based annotation for a set of proteins. Each carbohydrate-active enzyme has an assigned signature domain.	['Web application']	[{'term': 'Enzymes', 'uri': 'http://edamontology.org/topic_0821'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Carbohydrates', 'uri': 'http://edamontology.org/topic_0152'}, {'term': 'Gene and protein families', 'uri': 'http://edamontology.org/topic_0623'}]	[]	[]
