name	description	type	topic	input	output
methylaid	A visual and interactive web application using RStudio's shiny package. Bad quality samples are detected using sample-dependent and sample-independent controls present on the array and user adjustable thresholds. In depth exploration of bad quality samples can be performed using several interactive diagnostic plots of the quality control probes present on the array. Furthermore, the impact of any batch effect provided by the user can be explored.	['Command-line tool', 'Library']	[{'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'microarray hybridisation data', 'uri': 'http://edamontology.org/data_3117'}, 'format': {'term': 'idat', 'uri': 'http://edamontology.org/format_3578'}}]	[{'data': {'term': 'microarray hybridisation data', 'uri': 'http://edamontology.org/data_3117'}, 'format': {'term': 'idat', 'uri': 'http://edamontology.org/format_3578'}}]
chipenrich	ChIP-Enrich performs gene set enrichment testing using peaks called from a ChIP-seq experiment. The method empirically corrects for confounding factors such as the length of genes, and the mappability of the sequence surrounding genes.	['Command-line tool', 'Library']	[{'term': 'ChIP-seq', 'uri': 'http://edamontology.org/topic_3169'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'sequence coordinates', 'uri': 'http://edamontology.org/data_2012'}, 'format': {'term': 'encode narrow peak format', 'uri': 'http://edamontology.org/format_3613'}}]	[{'data': {'term': 'sequence coordinates', 'uri': 'http://edamontology.org/data_2012'}, 'format': {'term': 'encode narrow peak format', 'uri': 'http://edamontology.org/format_3613'}}]
scan.upc	Microarray normalization method to facilitate personalized-medicine workflows that can be applied to one or two channels microarrays. It normalizes each sample individually by modeling and removing probe -and array- specific background noise using only data from within each array.	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'raw microarray data', 'uri': 'http://edamontology.org/data_3110'}, 'format': {'term': 'affymetrix', 'uri': 'http://edamontology.org/format_1639'}}]	[{'data': {'term': 'raw microarray data', 'uri': 'http://edamontology.org/data_3110'}, 'format': {'term': 'affymetrix', 'uri': 'http://edamontology.org/format_1639'}}]
ffpe	Identify low-quality data using metrics developed for expression data derived from Formalin-Fixed Paraffin-Embedded data. It contains a function for making Concordance At the Top plots (CAT-plots).	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
affyrnadegradation	The package helps with the assessment and correction of RNA degradation effects in Affymetrix 3' expression arrays. The parameter d gives a robust and accurate measure of RNA integrity. The correction removes the probe positional bias, and thus improves comparability of samples that are affected by RNA degradation.	['Command-line tool', 'Library']	[{'term': 'RNA', 'uri': 'http://edamontology.org/topic_0099'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
turbonorm	An R package for fast scatterplot smoothing suitable for microarray normalization.	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}]	[]	[]
xde	A package for estimating differential gene expression from different studies with technological differences to improve the statistical power of gene expression studies.	['Command-line tool', 'Library']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
snm	Modeling strategy to normalize high-throughput genomic data, converting them into either biological variables that represent the target of the statistical analysis, or adjustment variables that represent factors arising from the experimental or biological setting the data is drawn from. This approach models all study-specific variables simultaneously in order to more accurately characterize the biological or clinical variables of interest.	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
arrayqualitymetrics	This package generates microarray quality metrics reports for data in BioConductor microarray data containers (ExpressionSet, NChannelSet, AffyBatch). One and two color array platforms are supported.	['Command-line tool', 'Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[]	[]
snpator	Our application was originally designed to help CeGen users to handle, retrieve, transform and analyze the genetic data generated by the genotyping facilities of the institution. Hoewever, it is also open to external users who may want to upload their own genotyped data in order to take advantage its data processing features. Users will be able to perform a set of operations which may range from very simple format transformations to some complex biostatistical calculations.	['Web application']	[{'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
beadarray	The package is able to read bead-level data (raw TIFFs and text files) output by BeadScan as well as bead-summary data from BeadStudio.  Methods for quality assessment and low-level analysis are provided.	['Command-line tool', 'Library']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}]	[]	[]
gostats	A set of tools for interacting with GO and microarray data. A variety of basic manipulation tools for graphs, hypothesis testing and other simple calculations.	['Command-line tool', 'Library']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
tileqc	System for tile-based quality control of Solexa data.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
schicnorm	Software package for eliminating systematic biases in single-cell Hi-C data. Considering that single-cell Hi-C data are zero-inflated, here we use zero-inflated (Poisson and Negative Binomial) and hurdle (Poisson and Negative Binomial) models to remove biases, including cutting sites, GC content, and mappability.	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}]	[]	[]
croco	A program to detect potential cross contaminations in HTS assembled transcriptomes using expression level quantification.	['Command-line tool']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
ngscheckmate	Checking sample matching for NGS data.	['Command-line tool']	[{'term': 'NGS', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Whole genome sequencing', 'uri': 'http://edamontology.org/topic_3673'}, {'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
soapnuke	A MapReduce Acceleration supported Software for integrated Quality Control and Preprocessing of High-Throughput Sequencing Data.	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}]	[]	[]
affyqcreport	This package creates a QC report for an AffyBatch object. The report is intended to allow the user to quickly assess the quality of a set of arrays in an AffyBatch object.	['Command-line tool', 'Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[]	[]
dbbqs	The database of bacterial quality scores.	['Database portal']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Microbial collection', 'uri': 'http://edamontology.org/topic_3339'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
mosdepth	Fast BAM/CRAM depth calculation for WGS, exome, or targeted sequencing.	['Command-line tool']	[{'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
indexcov	Quickly estimate coverage from a whole-genome bam or cram index. A bam index has 16KB resolution so that's what this gives, but it provides what appears to be a high-quality coverage estimate in seconds per genome.	['Command-line tool']	[{'term': 'Whole genome sequencing', 'uri': 'http://edamontology.org/topic_3673'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
nanoj-squirrel	An analytical approach for quantifying image quality in super-resolution microscopy.	['Plug-in']	[{'term': 'Light microscopy', 'uri': 'http://edamontology.org/topic_3385'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'image', 'uri': 'http://edamontology.org/data_2968'}, 'format': {'term': 'image format', 'uri': 'http://edamontology.org/format_3547'}}]	[{'data': {'term': 'image', 'uri': 'http://edamontology.org/data_2968'}, 'format': {'term': 'image format', 'uri': 'http://edamontology.org/format_3547'}}]
mstmap	It is capable of constructing genetic linkage maps efficiently and accurately. It can handle various mapping populations including BC1, DH, Hap, and RIL, among others. The tool builds the genetic linkage map by first constructing a Minimum Spanning Tree, and hence the name MSTMap. The algorithm implemented in MSTMap is very efficient and can handle ultra-dense maps of up to 10,000~100,000 markers.	['Command-line tool']	[{'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}, {'term': 'Experimental design and studies', 'uri': 'http://edamontology.org/topic_3678'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}]	[]	[]
pulse	Tool to analyse protein sequence coverage of phage display libraries.	['Command-line tool']	[{'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'Virology', 'uri': 'http://edamontology.org/topic_0781'}]	[]	[]
psvs	It evaluates the quality of protein structures. It integrates analyses from several widely-used structure quality evaluation tools. It provides standard constraint analyses, statistics on the PDB validation goodness-of-fit between structures and experimental data, and knowledge-based structure quality scores in standardized format suitable for database integration. Global quality measures are reported as Z scores, based on calibration with a set of high-resolution X-ray crystal structures.	['Web application']	[{'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Protein structure analysis', 'uri': 'http://edamontology.org/topic_2814'}]	[]	[]
mbv	Method to solve sample mislabeling and detect technical bias in large combined genotype and sequencing assay datasets.	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
drlumi	Quality control routines for multiplex immunoassay data, including several approaches for: treating the background noise of the assay, fitting the dose-response curves and estimating the limits of quantification.	['Library']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Immunology', 'uri': 'http://edamontology.org/topic_0804'}]	[]	[]
phyloligo	Identify contaminant or untargeted organism sequences in genome assemblies.	['Command-line tool']	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
sampledrift	A package to explore the effects of pre-centrifugation storage on plasma sample quality.	['Library']	[{'term': 'Metabolomics', 'uri': 'http://edamontology.org/topic_3172'}, {'term': 'NMR', 'uri': 'http://edamontology.org/topic_0593'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
wft4galaxy	Testing module for Galaxy workflows.	['Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Laboratory information management', 'uri': 'http://edamontology.org/topic_0607'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}]	[]	[]
quantest	Protein multiple sequence alignment benchmarking through secondary structure prediction.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Nucleic acid structure analysis', 'uri': 'http://edamontology.org/topic_0097'}, {'term': 'Structure prediction', 'uri': 'http://edamontology.org/topic_0082'}]	[]	[]
benchmarkncvtools	Pipeline to compare the performance of different tools for the non-coding variant scoring.	['Command-line tool']	[{'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Quality affairs', 'uri': 'http://edamontology.org/topic_3393'}]	[]	[]
qbioimages	Quality of biological images, reconstructed using localization microscopy data.	['Script']	[{'term': 'Biological imaging', 'uri': 'http://edamontology.org/topic_3383'}, {'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
vecscreen_plus_taxonomy	Run vecscreen and interpret and annotate output matches taking taxonomy into account.	['Command-line tool']	[{'term': 'Taxonomy', 'uri': 'http://edamontology.org/topic_0637'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data acquisition', 'uri': 'http://edamontology.org/topic_3077'}]	[]	[]
qcewas	Tools for (automated and manual) quality control of the results of Epigenome-Wide Association Studies.	['Library']	[{'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
chilin	Comprehensive ChIP-seq and DNase-seq quality control and analysis pipeline.	['Command-line tool']	[{'term': 'ChIP-seq', 'uri': 'http://edamontology.org/topic_3169'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
logiqa	A database dedicated to long-range genome interactions quality assessment.	['Database portal']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
qq-snv	Single nucleotide variant detection at low frequency by comparing the quality quantiles.	['Command-line tool']	[{'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}]	[]	[]
mecat	Mapping, error correction, and de novo assembly for single-molecule sequencing reads.	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}]	[]	[]
rnassess	A web server for quality assessment of RNA 3D structure.	['Web application']	[{'term': 'Nucleic acid structure analysis', 'uri': 'http://edamontology.org/topic_0097'}, {'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
almostsignificant	Simplifying quality control of high-throughput sequencing data.	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Quality affairs', 'uri': 'http://edamontology.org/topic_3393'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
guidance2	Accurate detection of unreliable alignment regions accounting for the uncertainty of multiple parameters.	['Web application']	[{'term': 'Nucleic acid structure analysis', 'uri': 'http://edamontology.org/topic_0097'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
chia-pet2	Versatile and flexible pipeline for ChIA-PET data analysis.	['Command-line tool']	[{'term': 'Immunoprecipitation experiment', 'uri': 'http://edamontology.org/topic_3656'}, {'term': 'ChIP-seq', 'uri': 'http://edamontology.org/topic_3169'}, {'term': 'DNA packaging', 'uri': 'http://edamontology.org/topic_3176'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
qcgwas	R package that automates the quality control of genome-wide association result files.	['Command-line tool']	[{'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
moirai	MOIRAI is a compact yet flexible workflow system designed to carry out the main steps in data processing and analysis of CAGE data. MOIRAI has a graphical interface allowing wet-lab researchers to create, modify and run analysis workflows. Embedded within the workflows are graphical quality control indicators allowing users assess data quality and to quickly spot potential problems.	['Command-line tool']	[{'term': 'Data quality', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}]	[]	[]
meqa	MeQA is a pipeline for the pre-processing, quality assessment, read distribution and methylation estimation for MeDIP-sequence datasets.	['Command-line tool']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Data quality', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'MeDIP-seq', 'uri': 'http://edamontology.org/topic_3674'}, {'term': 'MeDIP', 'uri': 'http://edamontology.org/topic_3674'}]	[]	[]
clean reads	clean_reads cleans NGS (Sanger, 454, Illumina and solid) reads.It can trim bad quality regions, adaptors, vectors and regular expressions and also filters out reads that do not meet a minimum quality criteria.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
psar	Software to the alignments in the UCSC Genome Browser to measure the reliability of alignments in different types of regions, such as coding exons and conserved non-coding regions, and use it to guide cross-species conservation study.	['Command-line tool']	[{'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
bamhash	Checksum program for verifying the integrity of sequence data.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
fastqvalidator	Checking that FastQ files are follows standards.	['Command-line tool']	[{'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
shrec	A new algorithm for correcting errors in short-read data that uses a generalized suffix trie on the read data as the underlying data structure	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
icorn	Iteratively align deep coverage of short sequencing reads to correct errors in reference genome sequences and evaluate their accuracy.	['Workflow']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
quality assessment	Apply quality filter over NGS data. You can see quality distribution graphs and one graph for each base.	['Desktop application']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
affygcqc	This tool performs an Affymetrix GeneChip Quality Control by implementing a graphical representation of QC metrics recommended by Affymetrix for GeneChip oligonucleotide array technology. Most importantly, it performs extreme studentized deviate statistical tests for the set of arrays being compared in a given experiment, thus providing an objective measure for outlier detection.	['Command-line tool']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
snagee	Signal-to-Noise applied to Gene Expression Experiments. Signal-to-noise ratios can be used as a proxy for quality of gene expression studies and samples. The SNRs can be calculated on any gene expression data set as long as gene IDs are available, no access to the raw data files is necessary. This allows to flag problematic studies and samples in any public data set.	['Command-line tool', 'Library']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[]	[]
qvz	Lossy compression algorithm for storing quality values associated with DNA sequencing.	['Command-line tool']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
biolad-db	Research bioinformatics system for inputting, validating, organizing, archiving, analyzing, and processing of complex clinical and genetic data. The database schema employs design principles for handling complex clinical information, such as response items in genetic questionnaires.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Informatics', 'uri': 'http://edamontology.org/topic_0605'}]	[]	[]
seecer	Sequence error correction for RNA-Seq data.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
skewr	Tool for visualizing the output of the Illumina Human Methylation 450k BeadChip to aid in quality control. It creates a panel of nine plots. Six of the plots represent the density of either the methylated intensity or the unmethylated intensity given by one of three subsets of the 485,577 total probes. These subsets include Type I-red, Type I-green, and Type II. The remaining three distributions give the density of the Beta-values for these same three subsets.	['Command-line tool', 'Library']	[{'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}]	[]	[]
qualimap	Platform-independent application written in Java and R that provides both a Graphical User Inteface (GUI) and a command-line interface to facilitate the quality control of alignment sequencing data.	['Desktop application']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
psafe	Pipeline to adjust the biases and errors of sequencing data to gain more accurate allele frequency estimation.	['Command-line tool']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
arrayquality	Functions for performing print-run and array level quality assessment.	['Command-line tool', 'Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[]	[]
spotsegmentation	Spot segmentation via model-based clustering and gridding for blocks within microarray slides, as described in Li et al, Robust Model-Based Segmentation of Microarray Images, Technical Report no. 473, Department of Statistics, University of Washington.	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
evoker	Graphical tool for visualizing genotype intensity data in order to assess genotype calls as part of quality control procedures for genome-wide association studies.	['Desktop application']	[{'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Genotyping experiment', 'uri': 'http://edamontology.org/topic_3516'}, {'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
affyilm	Preprocessing tool which estimates gene expression levels for Affymetrix Gene Chips. Input from physical chemistry is employed to first background subtract intensities before calculating concentrations on behalf of the Langmuir model.	['Command-line tool', 'Library']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
reqon	Algorithm for recalibrating the base quality scores for aligned sequencing data in BAM format.	['Command-line tool', 'Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
stellar	A local pairwise aligner that has full sensitivity, i.e. guarantees to report all matches of a given minimal length and maximal error rate. The aligner is composed of two steps, filtering and verification. For filtering it applies the SWIFT algorithm, for which we have developed a new, exact verification strategy.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
spikeli	Package that performs the analysis of the Affymetrix spike-in data using the Langmuir Isotherm. The aim of this package is to show the advantages of a physical-chemistry based analysis of the Affymetrix microarray data compared to the traditional methods. The spike-in (or Latin square) data for the HGU95 and HGU133 chipsets have been downloaded from the Affymetrix web site. The model used is described in details in E. Carlon and T. Heim, Physica A 362, 433 (2006).	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
multperf	Program used to generate the empirical results on the missing data problem for an arbitrary, but fixed (at input) number of states.	['Command-line tool']	[{'term': 'Phylogeny', 'uri': 'http://edamontology.org/topic_0084'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
yaqcaffy	The package enables users to do quality control of Affymetrix GeneChip expression data and reproducibility analysis of human whole genome chips with the MAQC reference datasets.	['Command-line tool', 'Library']	[{'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
