name	description	type	topic	input	output
imgt 3dstructure-db	"IMGT/3Dstructure-DB is the IMGT® database for 3D structures of immunoglobulins (IG) or antibodies, T cell receptors (TR), major histocompatibility (MH) proteins, related proteins of the immune system (RPI) and fusion proteins for immune applications (FPIA).
Annotation is based on the IMGT-ONTOLOGY concepts."	['Database portal']	[{'term': 'Immunoinformatics', 'uri': 'http://edamontology.org/topic_3948'}, {'term': 'Immunology', 'uri': 'http://edamontology.org/topic_0804'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Immunogenetics', 'uri': 'http://edamontology.org/topic_3930'}]	[{'data': {'term': 'pdb id', 'uri': 'http://edamontology.org/data_1127'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'pdb id', 'uri': 'http://edamontology.org/data_1127'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
imgt 2dstructure-db	"IMGT/2Dstructure-DB is the IMGT® database for 2D structures (IMGT Colliers de Perles) of immunoglobulins (IG) or antibodies, T cell receptors (TR), major histocompatibility (MH) proteins and related proteins of the immune system (RPI).
Annotation is based on the IMGT-ONTOLOGY concepts."	['Database portal']	[{'term': 'Immunogenetics', 'uri': 'http://edamontology.org/topic_3930'}, {'term': 'Immunoinformatics', 'uri': 'http://edamontology.org/topic_3948'}]	[{'data': {'term': 'ontology concept', 'uri': 'http://edamontology.org/data_2858'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'ontology concept', 'uri': 'http://edamontology.org/data_2858'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
gorth	A tool of the g:Profiler web server. It maps a list of genes of interest to homologous genes in another related target organism.	['Web application']	[{'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}, {'term': 'Evolutionary biology', 'uri': 'http://edamontology.org/topic_3299'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
escdb	Database which collects human and mouse embryonic stem cell related datasets. These datasets cover perturbation (both knock-down and overexpression) and chromatin immunoprecipitation (ChIP) experiments in embryonic stem (ES) and carcinoma (EC) cell lines. Transcription factor binding data comes from various ChIP experiments (ChIP-PET, ChIP-chip, ChIP-seq).	['Database portal']	[{'term': 'Regenerative medicine', 'uri': 'http://edamontology.org/topic_3395'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Immunoprecipitation experiment', 'uri': 'http://edamontology.org/topic_3656'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
ggost	Central tool of the g:Profiler web server. It maps a user provided gene list to various sources of functional information and determines significantly enriched pathways, processes and other annotations.	['Command-line tool', 'Web application']	[{'term': 'Function analysis', 'uri': 'http://edamontology.org/topic_1775'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
ggost	Central tool of the g:Profiler web server. It maps a user provided gene list to various sources of functional information and determines significantly enriched pathways, processes and other annotations.	['Command-line tool', 'Web application']	[{'term': 'Function analysis', 'uri': 'http://edamontology.org/topic_1775'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
gcocoa	A tool of the g:Profiler web server. It enables to do functional annotation for several gene lists at the same time and compare their results.	['Web application']	[{'term': 'Function analysis', 'uri': 'http://edamontology.org/topic_1775'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
gconvert	A tool of the g:Profiler web server. It converts mix of different types of gene, protein, microarray probe, standard name and other database IDs to a target database ID.	['Web application']	[{'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
fungenes	A database and web application for analyzing embryonic stem cells differentiation process on mouse model. The data is collected by FunGenES consortium and organized into six clusters to facilitate data mining.	['Database portal']	[{'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Data architecture, analysis and design', 'uri': 'http://edamontology.org/topic_3365'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Regenerative medicine', 'uri': 'http://edamontology.org/topic_3395'}, {'term': 'Laboratory information management', 'uri': 'http://edamontology.org/topic_0607'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
bridgedb api	BridgeDb is a framework for finding and mapping equivalent database identifiers. It has many facets: it is both a framework, live services, and are identifier mapping files for genes, proteins, and metabolites.	['Web API']	[{'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}, {'term': 'Rare diseases', 'uri': 'http://edamontology.org/topic_3325'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
dropclust	Clustering tool for single-cell RNA sequencing data that uses Locality Sensitive Hashing algorithm.	['Library', 'Web application']	[{'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]
dropclust	Clustering tool for single-cell RNA sequencing data that uses Locality Sensitive Hashing algorithm.	['Library', 'Web application']	[{'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]
proteins api	The Proteins REST API provides access to key biological data from UniProt and data from Large Scale Studies (LSS) mapped to UniProt. The services provide sequence feature annotations from UniProtKB, variation data from UniProtKB and mapped from LSS (1000 Genomes, ExAC and COSMIC), proteomics data mapped from LSS (PeptideAtlas, MaxQB and EPD), antigen sequences mapped from Human Protein Atlas (HPA), proteomes and taxonomy search and retrieval, and reference genome coordinate mappings.	['Web API']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}}]
envisionquery	Tools to retrieve data from ENVISION, the database for annotation, visualization and integrated discovery portal.	['Command-line tool', 'Library']	[{'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
diana-mirpath	Dedicated to the assessment of miRNA regulatory roles and the identification of controlled pathways. It support all analyses for KEGG molecular pathways, as well as multiple slices of Gene Ontology (GO) in seven species. A unique feature of DIANA-miRPath v3.0 is its redesigned Reverse Search module, which enables users to identify and visualize miRNAs significantly controlling selected pathways or belonging to specific GO categories based on in silico or experimental data.	['Web service']	[{'term': 'Gene regulation', 'uri': 'http://edamontology.org/topic_0204'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
circbase	Explore public circRNA datasets and download tools to discover circRNAs in RNA-seq data.	['Database portal']	[{'term': 'RNA', 'uri': 'http://edamontology.org/topic_0099'}]	[{'data': {'term': 'sequence coordinates', 'uri': 'http://edamontology.org/data_2012'}}]	[{'data': {'term': 'sequence coordinates', 'uri': 'http://edamontology.org/data_2012'}}]
open tg-gates api	"It is a public toxicogenomics database based on the Japanese Toxicogenomics Projects (TGP and TGP2), developed so that a wider community of researchers could utilize the fruits of this research. This API provides access to the RNA microarray (Affymetrix) samples from Open TG-GATEs. Rat data, as well as human data is provided, for repeat and single doses."","	['Web API', 'Database portal']	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}}]
cellosaurus	A knowledge resource on cell lines. It attempts to describe all cell lines used in biomedical research, including immortalized cell lines, naturally immortal cell lines (ie stem cell lines), finite life cell lines when those are distributed and widely used, vertebrate cell lines with an emphasis on human, mouse and rat cell lines, and invertebrate (insect and tick) cell lines.	['Database portal']	[{'term': 'Anatomy', 'uri': 'http://edamontology.org/topic_3067'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}]	[{'data': {'term': 'text', 'uri': 'http://edamontology.org/data_3671'}}]	[{'data': {'term': 'text', 'uri': 'http://edamontology.org/data_3671'}}]
oma	Project that aims to identify orthologs among publicly available, complete genomes. With many hundreds of genomes analyzed to date, it is one of the largest projects of its kind.	['Web application', 'Database portal', 'Desktop application']	[{'term': 'Evolutionary biology', 'uri': 'http://edamontology.org/topic_3299'}, {'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
oma	Project that aims to identify orthologs among publicly available, complete genomes. With many hundreds of genomes analyzed to date, it is one of the largest projects of its kind.	['Web application', 'Database portal', 'Desktop application']	[{'term': 'Evolutionary biology', 'uri': 'http://edamontology.org/topic_3299'}, {'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
genomecrispr	Database for high-throughput screening experiments performed by using the CRISPR/Cas9 system. A dynamic web interface guides users through the process of finding information about published CRISPR screens. The database holds detailed data about observed hits and phenotypes. Moreover, it provides knowledge about performance of individual single guide RNAs (sgRNAs) used under various experimental conditions.	['Database portal']	[{'term': 'Functional genomics', 'uri': 'http://edamontology.org/topic_0085'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
fgnet	Build and visualize functional gene and term networks from clustering of enrichment analyses in multiple annotation spaces. The package includes a graphical user interface (GUI) and functions to perform the functional enrichment analysis through DAVID, GeneTerm Linker, gage (GSEA) and topGO.	['Command-line tool', 'Library']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
selectome	Database of positive selection based on a rigorous branch-site specific likelihood test.	['Database portal']	[{'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}]	[{'data': {'term': 'taxon', 'uri': 'http://edamontology.org/data_1868'}}]	[{'data': {'term': 'taxon', 'uri': 'http://edamontology.org/data_1868'}}]
gcmap	Toolkit for comparing differential gene expression profiles through gene set enrichment analysis. Starting from normalized microarray or RNA-seq gene expression values the package performs differential expression analysis. Supplying a simple list of gene identifiers, global differential expression profiles or data from complete experiments as input, users can use a unified set of well-known gene set enrichment analysis methods to retrieve experiments with similar changes in gene expression.	['Command-line tool', 'Library']	[{'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
ehecregnet	Database and analysis platform for pathogenic E. coli transcriptional gene regulatory networks. The database contains the known regulatory network of E. coli K-12 extracted from RegulonDB. In addition, it provides inter-species transferred gene regulatory interactions for 16 pathogenic E. coli strains.	['Database portal']	[{'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}]	[]	[]
coryneregnet	Reference database and analysis platform for corynebacterial transcription factors and gene regulatory networks.	['Database portal']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}]	[]	[]
nextbio gene-centric data	The platform enables biologists to examine a gene, protein, compound or disease of interest in a global, biological, or clinical context.	['Database portal']	[{'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
allergome	A platform for allergen knowledge.	['Database portal']	[{'term': 'Immunology', 'uri': 'http://edamontology.org/topic_0804'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
complete arabidopsis transcriptome database	This database contains data on 105 Arabidopsis transcriptome projects (3262 hybridized samples) in public access out of a total of 172 projects (~6440 hybridized samples).	['Database portal']	[{'term': 'Gene and protein families', 'uri': 'http://edamontology.org/topic_0623'}, {'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}]	[{'data': {'term': 'tair accession (at gene)', 'uri': 'http://edamontology.org/data_2388'}}]	[{'data': {'term': 'tair accession (at gene)', 'uri': 'http://edamontology.org/data_2388'}}]
consensuspathdb	Information on physical molecular interactions, biochemical pathways, and gene regulatory networks in human.	['Database portal']	[{'term': 'Protein interactions', 'uri': 'http://edamontology.org/topic_0128'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[{'data': {'term': 'pathway or network name', 'uri': 'http://edamontology.org/data_2342'}}]	[{'data': {'term': 'pathway or network name', 'uri': 'http://edamontology.org/data_2342'}}]
damidseq_pipeline	Single script that automatically handles sequence alignment, read extension, binned counts, normalisation, pseudocount addition and final ratio file generation.	['Workflow', 'Script']	[{'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'ChIP-seq', 'uri': 'http://edamontology.org/topic_3169'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]
inparanoid	A database of orthologs in eukaryotes.	['Database portal']	[{'term': 'Evolutionary biology', 'uri': 'http://edamontology.org/topic_3299'}, {'term': 'Function analysis', 'uri': 'http://edamontology.org/topic_1775'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
gaggle	This package contains functions enabling data exchange between R and Gaggle enabled bioinformatics software, including Cytoscape, Firegoose and Gaggle Genome Browser.	['Command-line tool', 'Library']	[{'term': 'Data integration and warehousing', 'uri': 'http://edamontology.org/topic_3366'}]	[{'data': {'term': 'pathway or network', 'uri': 'http://edamontology.org/data_2600'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'pathway or network', 'uri': 'http://edamontology.org/data_2600'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
idmappingretrieval	Data retrieval for identifier mapping performance analysis.	['Command-line tool', 'Library']	[{'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
keggrest	A package that provides a client interface to the KEGG REST server. Based on KEGGSOAP by J. Zhang, R. Gentleman, and Marc Carlson, and KEGG (python package) by Aurelien Mazurie.	['Command-line tool', 'Library']	[{'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
idmappinganalysis	Identifier mapping performance analysis.	['Command-line tool', 'Library']	[{'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
model	Database of protein Molecular Dynamics simulations, with 1800 trajectories representing different structural clusters of the PDB.	['Database portal']	[{'term': 'Molecular dynamics', 'uri': 'http://edamontology.org/topic_0176'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
scry	SPARQL Compatible seRvice laYer. Integrate analytic procedures in standard-compliant SPARQL queries.	['SPARQL endpoint', 'Web API', 'Command-line tool', 'Workbench']	[{'term': 'Informatics', 'uri': 'http://edamontology.org/topic_0605'}, {'term': 'Computer science', 'uri': 'http://edamontology.org/topic_3316'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
scry	SPARQL Compatible seRvice laYer. Integrate analytic procedures in standard-compliant SPARQL queries.	['SPARQL endpoint', 'Web API', 'Command-line tool', 'Workbench']	[{'term': 'Informatics', 'uri': 'http://edamontology.org/topic_0605'}, {'term': 'Computer science', 'uri': 'http://edamontology.org/topic_3316'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
fish - profile search	Family Identification with Structure Anchored Hidden Markov Models.	['Web application']	[{'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
dasir	R package for programmatic retrieval of information from DAS servers.	['Command-line tool', 'Plug-in']	[{'term': 'Computer science', 'uri': 'http://edamontology.org/topic_3316'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
genomernai	This database makes available RNAi phenotype data extracted from the literature, or submitted by data producers directly, for human and Drosophila. It also provides RNAi reagent information, along with an assessment as to their efficiency and specificity.	['Database portal']	[{'term': 'RNAi experiment', 'uri': 'http://edamontology.org/topic_3523'}]	[{'data': {'term': 'gene id (ncbi)', 'uri': 'http://edamontology.org/data_1027'}}]	[{'data': {'term': 'gene id (ncbi)', 'uri': 'http://edamontology.org/data_1027'}}]
orcid api	ORCID provides a persistent digital identifier that distinguishes you from every other researcher and, through integration in key research workflows such as manuscript and grant submission, supports automated linkages between you and your professional activities ensuring that your work is recognized.	['Web API']	[{'term': 'Data identity and mapping', 'uri': 'http://edamontology.org/topic_3345'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
lux score	The first method offering a metric to compare pairwise distances between complete lipidomics. We will offer LUXScore, as a standalone tool as well as a Knime node.	['Command-line tool']	[{'term': 'Lipids', 'uri': 'http://edamontology.org/topic_0153'}]	[{'data': {'term': 'lipid accession', 'uri': 'http://edamontology.org/data_2905'}, 'format': {'term': 'csv', 'uri': 'http://edamontology.org/format_3752'}}]	[{'data': {'term': 'lipid accession', 'uri': 'http://edamontology.org/data_2905'}, 'format': {'term': 'csv', 'uri': 'http://edamontology.org/format_3752'}}]
davidquery	An R package for retrieving data from DAVID, the Database for Annotation, Visualization and Integrated Discovery	['Command-line tool', 'Plug-in']	[{'term': 'Computer science', 'uri': 'http://edamontology.org/topic_3316'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
ensembl apl	Test: convert json OpenAPI to json Biotools	['Web API']	[{'term': 'Computational biology', 'uri': 'http://edamontology.org/topic_3307'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
irefscape	Plugin for Cytoscape that exposes iRefIndex data as a navigable graphical network.	['Desktop application']	[{'term': 'Protein interactions', 'uri': 'http://edamontology.org/topic_0128'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
osdb api	Access to organic compound spectral data	['Web API']	[{'term': 'Chemistry', 'uri': 'http://edamontology.org/topic_3314'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}}]
plaza monocots	Access point for plant comparative genomics.	['Web application']	[{'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
atcoecis	Identify coexpressed genes or gene coexpression neighborhoods associated with cis-regulatory motifs or GO categories.	['Web application']	[{'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
evex	A text mining resource built on top of PubMed abstracts and PubMed Central full texts.	['Web application']	[{'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
plaza dicots	Access point for plant comparative genomics.	['Web application']	[{'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
database of genes from ncbi refseq genomes	Database of genes from NCBI RefSeq genomes.	['Database portal']	[{'term': 'Gene and protein families', 'uri': 'http://edamontology.org/topic_0623'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
